Name (PREF Unit):|TargetCalTempDiffCorr (degC)|
Timestamp|Date/Time|Value
6972120138289281720|2021-06-10 13:06:59.430000|-0.28479
6972120142584249016|2021-06-10 13:07:00.430000|-0.284546
6972120146879216312|2021-06-10 13:07:01.430000|-0.284973
6972120151174183608|2021-06-10 13:07:02.430000|-0.285156
6972120155469150904|2021-06-10 13:07:03.430000|-0.285034
6972120159764118200|2021-06-10 13:07:04.430000|-0.287659
6972120164059085496|2021-06-10 13:07:05.430000|-0.285248
6972120168354052792|2021-06-10 13:07:06.430000|-0.284546
6972120172649020088|2021-06-10 13:07:07.430000|-0.286133
6972120176943987384|2021-06-10 13:07:08.430000|-0.291443
6972120181238954680|2021-06-10 13:07:09.430000|-0.285553
6972120185533921976|2021-06-10 13:07:10.430000|-0.285278
6972120189828889272|2021-06-10 13:07:11.430000|-0.285645
6972120194123856568|2021-06-10 13:07:12.430000|-0.285522
6972120198418823864|2021-06-10 13:07:13.430000|-0.284973
6972120202713791160|2021-06-10 13:07:14.430000|-0.283478
6972120207008758456|2021-06-10 13:07:15.430000|-0.287598
6972120211303725752|2021-06-10 13:07:16.430000|-0.283813
6972120215598693048|2021-06-10 13:07:17.430000|-0.283051
6972120219893660344|2021-06-10 13:07:18.430000|-0.285004
6972120224188627640|2021-06-10 13:07:19.430000|-0.285431
6972120228483594936|2021-06-10 13:07:20.430000|-0.285492
6972120232778562232|2021-06-10 13:07:21.430000|-0.284821
6972120237073529528|2021-06-10 13:07:22.430000|-0.2836
6972120241368496824|2021-06-10 13:07:23.430000|-0.283325
6972120245663464120|2021-06-10 13:07:24.430000|-0.28421
6972120249958431416|2021-06-10 13:07:25.430000|-0.284119
6972120254253398712|2021-06-10 13:07:26.430000|-0.282776
6972120258548366008|2021-06-10 13:07:27.430000|-0.285767
6972120262843333304|2021-06-10 13:07:28.430000|-0.280548
6972120267138300600|2021-06-10 13:07:29.430000|-0.285095
6972120271433267896|2021-06-10 13:07:30.430000|-0.284576
6972120275728235192|2021-06-10 13:07:31.430000|-0.283447
6972120280023202488|2021-06-10 13:07:32.430000|-0.28595
6972120284318169784|2021-06-10 13:07:33.430000|-0.28186
6972120288613137080|2021-06-10 13:07:34.430000|-0.281128
6972120292908104376|2021-06-10 13:07:35.430000|-0.285919
6972120297203071672|2021-06-10 13:07:36.430000|-0.282867
6972120301498038968|2021-06-10 13:07:37.430000|-0.282593
6972120305793006264|2021-06-10 13:07:38.430000|-0.286255
6972120310087973560|2021-06-10 13:07:39.430000|-0.283356
6972120314382940856|2021-06-10 13:07:40.430000|-0.283051
6972120318677908152|2021-06-10 13:07:41.430000|-0.286865
6972120322972875448|2021-06-10 13:07:42.430000|-0.2836
6972120327267842744|2021-06-10 13:07:43.430000|-0.285339
6972120331562810040|2021-06-10 13:07:44.430000|-0.281342
6972120335857777336|2021-06-10 13:07:45.430000|-0.28418
6972120340152744632|2021-06-10 13:07:46.430000|-0.286102
6972120344447711928|2021-06-10 13:07:47.430000|-0.282379
6972120348742679224|2021-06-10 13:07:48.430000|-0.28476
6972120353037646520|2021-06-10 13:07:49.430000|-0.283752
6972120357332613816|2021-06-10 13:07:50.430000|-0.283051
6972120361627581112|2021-06-10 13:07:51.430000|-0.284393
6972120365922548408|2021-06-10 13:07:52.430000|-0.284119
6972120370217515704|2021-06-10 13:07:53.430000|-0.286591
6972120374512483000|2021-06-10 13:07:54.430000|-0.284637
6972120378807450296|2021-06-10 13:07:55.430000|-0.282806
6972120383102417592|2021-06-10 13:07:56.430000|-0.281769
6972120387397384888|2021-06-10 13:07:57.430000|-0.282715
6972120391692352184|2021-06-10 13:07:58.430000|-0.279785
6972120395987319480|2021-06-10 13:07:59.430000|-0.284424
6972120400282286776|2021-06-10 13:08:00.430000|-0.284912
6972120404577254072|2021-06-10 13:08:01.430000|-0.287262
6972120408872221368|2021-06-10 13:08:02.430000|-0.286469
6972120413167188664|2021-06-10 13:08:03.430000|-0.27951
6972120417462155960|2021-06-10 13:08:04.430000|-0.288361
6972120421757123256|2021-06-10 13:08:05.430000|-0.291931
6972120426052090552|2021-06-10 13:08:06.430000|-0.286438
6972120430347057848|2021-06-10 13:08:07.430000|-0.284851
6972120434642025144|2021-06-10 13:08:08.430000|-0.284882
6972120438936992440|2021-06-10 13:08:09.430000|-0.286316
6972120443231959736|2021-06-10 13:08:10.430000|-0.284454
6972120447526927032|2021-06-10 13:08:11.430000|-0.286194
6972120451821894328|2021-06-10 13:08:12.430000|-0.28302
6972120456116861624|2021-06-10 13:08:13.430000|-0.285095
6972120460411828920|2021-06-10 13:08:14.430000|-0.284027
6972120464706796216|2021-06-10 13:08:15.430000|-0.28244
6972120469001763512|2021-06-10 13:08:16.430000|-0.289581
6972120473296730808|2021-06-10 13:08:17.430000|-0.289703
6972120477591698104|2021-06-10 13:08:18.430000|-0.282898
6972120481886665400|2021-06-10 13:08:19.430000|-0.284393
6972120486181632696|2021-06-10 13:08:20.430000|-0.285614
6972120490476599992|2021-06-10 13:08:21.430000|-0.28299
6972120494771567288|2021-06-10 13:08:22.430000|-0.285187
6972120499066534584|2021-06-10 13:08:23.430000|-0.285217
6972120503361501880|2021-06-10 13:08:24.430000|-0.284668
6972120507656469176|2021-06-10 13:08:25.430000|-0.285645
6972120511951436472|2021-06-10 13:08:26.430000|-0.285431
6972120516246403768|2021-06-10 13:08:27.430000|-0.286652
6972120520541371064|2021-06-10 13:08:28.430000|-0.282379
6972120524836338360|2021-06-10 13:08:29.430000|-0.284698
6972120529131305656|2021-06-10 13:08:30.430000|-0.28418
6972120533426272952|2021-06-10 13:08:31.430000|-0.286316
6972120537721240248|2021-06-10 13:08:32.430000|-0.285034
6972120542016207544|2021-06-10 13:08:33.430000|-0.285309
6972120546311174840|2021-06-10 13:08:34.430000|-0.282501
6972120550606142136|2021-06-10 13:08:35.430000|-0.28421
6972120554901109432|2021-06-10 13:08:36.430000|-0.28363
6972120559196076728|2021-06-10 13:08:37.430000|-0.285217
6972120563491044024|2021-06-10 13:08:38.430000|-0.284241
6972120567786011320|2021-06-10 13:08:39.430000|-0.283936
6972120572080978616|2021-06-10 13:08:40.430000|-0.286682
6972120576375945912|2021-06-10 13:08:41.430000|-0.283752
6972120580670913208|2021-06-10 13:08:42.430000|-0.283508
6972120584965880504|2021-06-10 13:08:43.430000|-0.286835
6972120589260847800|2021-06-10 13:08:44.430000|-0.28418
6972120593555815096|2021-06-10 13:08:45.430000|-0.285339
6972120597850782392|2021-06-10 13:08:46.430000|-0.282867
6972120602145749688|2021-06-10 13:08:47.430000|-0.284821
6972120606440716984|2021-06-10 13:08:48.430000|-0.285919
6972120610735684280|2021-06-10 13:08:49.430000|-0.283173
6972120615030651576|2021-06-10 13:08:50.430000|-0.28653
6972120619325618872|2021-06-10 13:08:51.430000|-0.288025
6972120623620586168|2021-06-10 13:08:52.430000|-0.284607
6972120627915553464|2021-06-10 13:08:53.430000|-0.285339
6972120632210520760|2021-06-10 13:08:54.430000|-0.2854
6972120636505488056|2021-06-10 13:08:55.430000|-0.283752
6972120640800455352|2021-06-10 13:08:56.430000|-0.278992
6972120645095422648|2021-06-10 13:08:57.430000|-0.285767
6972120649390389944|2021-06-10 13:08:58.430000|-0.283936
6972120653685357240|2021-06-10 13:08:59.430000|-0.284882
6972120657980324536|2021-06-10 13:09:00.430000|-0.28714
6972120662275291832|2021-06-10 13:09:01.430000|-0.282959
6972120666570259128|2021-06-10 13:09:02.430000|-0.284607
6972120670865226424|2021-06-10 13:09:03.430000|-0.282959
6972120675160193720|2021-06-10 13:09:04.430000|-0.285339
6972120679455161016|2021-06-10 13:09:05.430000|-0.280487
6972120683750128312|2021-06-10 13:09:06.430000|-0.283844
6972120688045095608|2021-06-10 13:09:07.430000|-0.284332
6972120692340062904|2021-06-10 13:09:08.430000|-0.28598
6972120696635030200|2021-06-10 13:09:09.430000|-0.284302
6972120700929997496|2021-06-10 13:09:10.430000|-0.285919
6972120705224964792|2021-06-10 13:09:11.430000|-0.283875
6972120709519932088|2021-06-10 13:09:12.430000|-0.28656
6972120713814899384|2021-06-10 13:09:13.430000|-0.284424
6972120718109866680|2021-06-10 13:09:14.430000|-0.285706
6972120722404833976|2021-06-10 13:09:15.430000|-0.28656
6972120726699801272|2021-06-10 13:09:16.430000|-0.281311
6972120730994768568|2021-06-10 13:09:17.430000|-0.290588
6972120735289735864|2021-06-10 13:09:18.430000|-0.285736
6972120739584703160|2021-06-10 13:09:19.430000|-0.285034
6972120743879670456|2021-06-10 13:09:20.430000|-0.283844
6972120748174637752|2021-06-10 13:09:21.430000|-0.285767
6972120752469605048|2021-06-10 13:09:22.430000|-0.286194
6972120756764572344|2021-06-10 13:09:23.430000|-0.28537
6972120761059539640|2021-06-10 13:09:24.430000|-0.285492
6972120765354506936|2021-06-10 13:09:25.430000|-0.285309
6972120769649474232|2021-06-10 13:09:26.430000|-0.283508
6972120773944441528|2021-06-10 13:09:27.430000|-0.284882
6972120778239408824|2021-06-10 13:09:28.430000|-0.28421
6972120782534376120|2021-06-10 13:09:29.430000|-0.286957
6972120786829343416|2021-06-10 13:09:30.430000|-0.283508
6972120791124310712|2021-06-10 13:09:31.430000|-0.284088
6972120795419278008|2021-06-10 13:09:32.430000|-0.283783
6972120799714245304|2021-06-10 13:09:33.430000|-0.288391
6972120804009212600|2021-06-10 13:09:34.430000|-0.284607
6972120808304179896|2021-06-10 13:09:35.430000|-0.285736
6972120812599147192|2021-06-10 13:09:36.430000|-0.284485
6972120816894114488|2021-06-10 13:09:37.430000|-0.285553
6972120821189081784|2021-06-10 13:09:38.430000|-0.282928
6972120825484049080|2021-06-10 13:09:39.430000|-0.284882
6972120829779016376|2021-06-10 13:09:40.430000|-0.285095
6972120834073983672|2021-06-10 13:09:41.430000|-0.285645
6972120838368950968|2021-06-10 13:09:42.430000|-0.284821
6972120842663918264|2021-06-10 13:09:43.430000|-0.286499
6972120846958885560|2021-06-10 13:09:44.430000|-0.287018
6972120851253852856|2021-06-10 13:09:45.430000|-0.28421
6972120855548820152|2021-06-10 13:09:46.430000|-0.284851
6972120859843787448|2021-06-10 13:09:47.430000|-0.285004
6972120864138754744|2021-06-10 13:09:48.430000|-0.288422
6972120868433722040|2021-06-10 13:09:49.430000|-0.292053
6972120872728689336|2021-06-10 13:09:50.430000|-0.285522
6972120877023656632|2021-06-10 13:09:51.430000|-0.283051
6972120881318623928|2021-06-10 13:09:52.430000|-0.285492
6972120885613591224|2021-06-10 13:09:53.430000|-0.283264
6972120889908558520|2021-06-10 13:09:54.430000|-0.285065
6972120894203525816|2021-06-10 13:09:55.430000|-0.287018
6972120898498493112|2021-06-10 13:09:56.430000|-0.285248
6972120902793460408|2021-06-10 13:09:57.430000|-0.287262
6972120907088427704|2021-06-10 13:09:58.430000|-0.28476
6972120911383395000|2021-06-10 13:09:59.430000|-0.285278
6972120915678362296|2021-06-10 13:10:00.430000|-0.284332
6972120919973329592|2021-06-10 13:10:01.430000|-0.284973
6972120924268296888|2021-06-10 13:10:02.430000|-0.283142
6972120928563264184|2021-06-10 13:10:03.430000|-0.289032
6972120932858231480|2021-06-10 13:10:04.430000|-0.285431
6972120937153198776|2021-06-10 13:10:05.430000|-0.285675
6972120941448166072|2021-06-10 13:10:06.430000|-0.283905
6972120945743133368|2021-06-10 13:10:07.430000|-0.285492
6972120950038100664|2021-06-10 13:10:08.430000|-0.285217
6972120954333067960|2021-06-10 13:10:09.430000|-0.280884
6972120958628035256|2021-06-10 13:10:10.430000|-0.284058
6972120962923002552|2021-06-10 13:10:11.430000|-0.278473
6972120967217969848|2021-06-10 13:10:12.430000|-0.282806
6972120971512937144|2021-06-10 13:10:13.430000|-0.285095
6972120975807904440|2021-06-10 13:10:14.430000|-0.282013
6972120980102871736|2021-06-10 13:10:15.430000|-0.284973
6972120984397839032|2021-06-10 13:10:16.430000|-0.285034
6972120988692806328|2021-06-10 13:10:17.430000|-0.286957
6972120992987773624|2021-06-10 13:10:18.430000|-0.287323
6972120997282740920|2021-06-10 13:10:19.430000|-0.290314
6972121001577708216|2021-06-10 13:10:20.430000|-0.285461
6972121005872675512|2021-06-10 13:10:21.430000|-0.285553
6972121010167642808|2021-06-10 13:10:22.430000|-0.284851
6972121014462610104|2021-06-10 13:10:23.430000|-0.284943
6972121018757577400|2021-06-10 13:10:24.430000|-0.284943
6972121023052544696|2021-06-10 13:10:25.430000|-0.28363
6972121027347511992|2021-06-10 13:10:26.430000|-0.286499
6972121031642479288|2021-06-10 13:10:27.430000|-0.285767
6972121035937446584|2021-06-10 13:10:28.430000|-0.283234
6972121040232413880|2021-06-10 13:10:29.430000|-0.285522
6972121044527381176|2021-06-10 13:10:30.430000|-0.286835
6972121048822348472|2021-06-10 13:10:31.430000|-0.285492
6972121053117315768|2021-06-10 13:10:32.430000|-0.28479
6972121057412283064|2021-06-10 13:10:33.430000|-0.285614
6972121061707250360|2021-06-10 13:10:34.430000|-0.286133
6972121066002217656|2021-06-10 13:10:35.430000|-0.288086
6972121070297184952|2021-06-10 13:10:36.430000|-0.284607
6972121074592152248|2021-06-10 13:10:37.430000|-0.286713
6972121078887119544|2021-06-10 13:10:38.430000|-0.286621
6972121083182086840|2021-06-10 13:10:39.430000|-0.284515
6972121087477054136|2021-06-10 13:10:40.430000|-0.28717
6972121091772021432|2021-06-10 13:10:41.430000|-0.28653
6972121096066988728|2021-06-10 13:10:42.430000|-0.285248
6972121100361956024|2021-06-10 13:10:43.430000|-0.286865
6972121104656923320|2021-06-10 13:10:44.430000|-0.28418
6972121108951890616|2021-06-10 13:10:45.430000|-0.284424
6972121113246857912|2021-06-10 13:10:46.430000|-0.284821
6972121117541825208|2021-06-10 13:10:47.430000|-0.285034
6972121121836792504|2021-06-10 13:10:48.430000|-0.285095
6972121126131759800|2021-06-10 13:10:49.430000|-0.281036
6972121130426727096|2021-06-10 13:10:50.430000|-0.277679
6972121134721694392|2021-06-10 13:10:51.430000|-0.287903
6972121139016661688|2021-06-10 13:10:52.430000|-0.292297
6972121143311628984|2021-06-10 13:10:53.430000|-0.276947
6972121147606596280|2021-06-10 13:10:54.430000|-0.286377
6972121151901563576|2021-06-10 13:10:55.430000|-0.285156
6972121156196530872|2021-06-10 13:10:56.430000|-0.285858
6972121160491498168|2021-06-10 13:10:57.430000|-0.289215
6972121164786465464|2021-06-10 13:10:58.430000|-0.288635
6972121169081432760|2021-06-10 13:10:59.430000|-0.286407
6972121173376400056|2021-06-10 13:11:00.430000|-0.285309
6972121177671367352|2021-06-10 13:11:01.430000|-0.286285
6972121181966334648|2021-06-10 13:11:02.430000|-0.286316
6972121186261301944|2021-06-10 13:11:03.430000|-0.284943
6972121190556269240|2021-06-10 13:11:04.430000|-0.286987
6972121194851236536|2021-06-10 13:11:05.430000|-0.283752
6972121199146203832|2021-06-10 13:11:06.430000|-0.282776
6972121203441171128|2021-06-10 13:11:07.430000|-0.281586
6972121207736138424|2021-06-10 13:11:08.430000|-0.286926
6972121212031105720|2021-06-10 13:11:09.430000|-0.289612
6972121216326073016|2021-06-10 13:11:10.430000|-0.287018
6972121220621040312|2021-06-10 13:11:11.430000|-0.287262
6972121224916007608|2021-06-10 13:11:12.430000|-0.287964
6972121229210974904|2021-06-10 13:11:13.430000|-0.288605
6972121233505942200|2021-06-10 13:11:14.430000|-0.285278
6972121237800909496|2021-06-10 13:11:15.430000|-0.285797
6972121242095876792|2021-06-10 13:11:16.430000|-0.288513
6972121246390844088|2021-06-10 13:11:17.430000|-0.28653
6972121250685811384|2021-06-10 13:11:18.430000|-0.287659
6972121254980778680|2021-06-10 13:11:19.430000|-0.286804
6972121259275745976|2021-06-10 13:11:20.430000|-0.284363
6972121263570713272|2021-06-10 13:11:21.430000|-0.287109
6972121267865680568|2021-06-10 13:11:22.430000|-0.285217
6972121272160647864|2021-06-10 13:11:23.430000|-0.28714
6972121276455615160|2021-06-10 13:11:24.430000|-0.286987
6972121280750582456|2021-06-10 13:11:25.430000|-0.282379
6972121285045549752|2021-06-10 13:11:26.430000|-0.291199
6972121289340517048|2021-06-10 13:11:27.430000|-0.284454
6972121293635484344|2021-06-10 13:11:28.430000|-0.28537
6972121297930451640|2021-06-10 13:11:29.430000|-0.287231
6972121302225418936|2021-06-10 13:11:30.430000|-0.285278
6972121306520386232|2021-06-10 13:11:31.430000|-0.285736
6972121310815353528|2021-06-10 13:11:32.430000|-0.287201
6972121315110320824|2021-06-10 13:11:33.430000|-0.286926
6972121319405288120|2021-06-10 13:11:34.430000|-0.285828
6972121323700255416|2021-06-10 13:11:35.430000|-0.285553
6972121327995222712|2021-06-10 13:11:36.430000|-0.286072
6972121332290190008|2021-06-10 13:11:37.430000|-0.28656
6972121336585157304|2021-06-10 13:11:38.430000|-0.285461
6972121340880124600|2021-06-10 13:11:39.430000|-0.283661
6972121345175091896|2021-06-10 13:11:40.430000|-0.282959
6972121349470059192|2021-06-10 13:11:41.430000|-0.285126
6972121353765026488|2021-06-10 13:11:42.430000|-0.28418
6972121358059993784|2021-06-10 13:11:43.430000|-0.283936
6972121362354961080|2021-06-10 13:11:44.430000|-0.285217
6972121366649928376|2021-06-10 13:11:45.430000|-0.282288
6972121370944895672|2021-06-10 13:11:46.430000|-0.284943
6972121375239862968|2021-06-10 13:11:47.430000|-0.284088
6972121379534830264|2021-06-10 13:11:48.430000|-0.281708
6972121383829797560|2021-06-10 13:11:49.430000|-0.28772
6972121388124764856|2021-06-10 13:11:50.430000|-0.28186
6972121392419732152|2021-06-10 13:11:51.430000|-0.2836
6972121396714699448|2021-06-10 13:11:52.430000|-0.29306
6972121401009666744|2021-06-10 13:11:53.430000|-0.269073
6972121405304634040|2021-06-10 13:11:54.430000|-0.294556
6972121409599601336|2021-06-10 13:11:55.430000|-0.289307
6972121413894568632|2021-06-10 13:11:56.430000|-0.280457
6972121418189535928|2021-06-10 13:11:57.430000|-0.281158
6972121422484503224|2021-06-10 13:11:58.430000|-0.287537
6972121426779470520|2021-06-10 13:11:59.430000|-0.281372
6972121431074437816|2021-06-10 13:12:00.430000|-0.294281
6972121435369405112|2021-06-10 13:12:01.430000|-0.2854
6972121439664372408|2021-06-10 13:12:02.430000|-0.288727
6972121443959339704|2021-06-10 13:12:03.430000|-0.293427
6972121448254307000|2021-06-10 13:12:04.430000|-0.290222
6972121452549274296|2021-06-10 13:12:05.430000|-0.284943
6972121456844241592|2021-06-10 13:12:06.430000|-0.286957
6972121461139208888|2021-06-10 13:12:07.430000|-0.28537
6972121465434176184|2021-06-10 13:12:08.430000|-0.288635
6972121469729143480|2021-06-10 13:12:09.430000|-0.283722
6972121474024110776|2021-06-10 13:12:10.430000|-0.283478
6972121478319078072|2021-06-10 13:12:11.430000|-0.285553
6972121482614045368|2021-06-10 13:12:12.430000|-0.28656
6972121486909012664|2021-06-10 13:12:13.430000|-0.286285
6972121491203979960|2021-06-10 13:12:14.430000|-0.28714
6972121495498947256|2021-06-10 13:12:15.430000|-0.286041
6972121499793914552|2021-06-10 13:12:16.430000|-0.286621
6972121504088881848|2021-06-10 13:12:17.430000|-0.288177
6972121508383849144|2021-06-10 13:12:18.430000|-0.287537
6972121512678816440|2021-06-10 13:12:19.430000|-0.287567
6972121516973783736|2021-06-10 13:12:20.430000|-0.289124
6972121521268751032|2021-06-10 13:12:21.430000|-0.290161
6972121525563718328|2021-06-10 13:12:22.430000|-0.286346
6972121529858685624|2021-06-10 13:12:23.430000|-0.28772
6972121534153652920|2021-06-10 13:12:24.430000|-0.284912
6972121538448620216|2021-06-10 13:12:25.430000|-0.289063
